Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,88.178284,89.083336,88.098717,88.844643,82.781113,1278489
2022-01-04,89.212631,89.272308,87.004692,87.591484,81.613487,2006040
2022-01-05,87.621323,88.397087,87.492027,87.790398,81.798828,1805045
2022-01-06,87.293114,88.784966,86.547195,87.661110,81.678360,1876493
2022-01-07,87.671051,88.377197,87.054420,88.118607,82.104630,1908288
2022-01-10,88.019150,88.904312,87.621323,88.367249,82.336304,1650812
2022-01-11,89.511002,90.366325,89.053497,89.511002,83.402000,2318124
2022-01-12,89.560730,90.435951,89.123123,89.471214,83.364922,1729223
2022-01-13,89.063446,89.212631,88.098717,88.436867,82.401169,1805142
2022-01-14,87.939583,90.356384,87.750618,90.127632,83.976547,1719043
2022-01-17,90.803940,91.917854,90.684593,91.699051,85.440720,1732360
2022-01-18,91.410622,92.096870,90.963066,91.559807,85.310974,1759317
2022-01-19,91.231598,91.440460,90.127632,91.231598,85.005165,1895218
2022-01-20,90.784042,92.484756,90.455841,92.415138,86.107933,2255350
2022-01-21,91.629425,92.176437,90.077904,90.445892,84.273079,2717477
2022-01-24,89.978447,90.843719,88.039040,88.039040,82.030495,2911443
2022-01-25,88.675568,90.028175,87.879913,89.759644,83.633667,2603301
2022-01-26,90.754211,91.808449,90.445892,91.440460,85.199776,2402072
2022-01-27,90.117683,94.424156,89.620399,94.374435,87.933502,3574810
2022-01-28,93.797585,94.642967,92.564323,93.747856,87.349693,3019748
2022-01-31,93.558884,93.817474,91.788559,92.246056,85.950386,3066600
2022-02-01,91.917854,92.166496,90.058014,91.092361,84.875435,2386904
2022-02-02,90.982964,92.156548,90.435951,91.778610,85.514839,1746261
2022-02-03,91.987473,92.862694,90.465782,90.793991,84.597427,2434758
2022-02-04,91.699051,92.892525,86.875397,89.799423,83.670738,2887853
2022-02-07,90.565239,93.091438,90.326546,92.594154,86.274734,2388078
2022-02-08,92.524536,94.026337,92.474808,93.200844,86.840019,3225187
2022-02-09,94.384377,94.513672,92.673721,92.962151,86.617607,3252183
2022-02-10,93.200844,93.966660,91.977524,92.355461,86.052322,2521458
2022-02-11,93.121277,93.797585,91.470299,93.320190,86.951218,2270127
2022-02-14,92.176437,92.584213,90.724373,91.699051,85.440720,2264055
2022-02-15,91.967583,93.320190,91.609535,93.320190,86.951218,2065024
2022-02-16,93.340080,93.698128,92.594154,92.982040,86.636139,1649923
2022-02-17,93.330139,93.429596,91.868126,93.121277,86.765877,1921312
2022-02-18,92.643883,93.578781,92.096870,92.524536,86.209862,1796574
2022-02-21,92.444977,93.469376,91.430511,91.649323,85.394379,1511735
2022-02-22,90.067955,91.539917,89.421494,91.539917,85.292442,1981180
2022-02-23,91.490189,93.369919,91.480240,92.633942,86.311798,2166355
2022-02-24,90.426003,90.992905,88.983879,89.719856,83.596596,4264706
2022-02-25,90.276817,93.727966,89.898880,93.359978,86.988281,3577607
2022-02-28,92.156548,93.061607,91.490189,92.962151,86.617607,3505153
2022-03-01,92.723450,93.688179,90.704483,91.470299,85.227570,3215008
2022-03-02,92.614052,92.793068,89.650238,90.933228,84.727158,3135989
2022-03-03,90.396164,91.092361,89.471214,89.640297,83.522469,2599651
2022-03-04,89.550781,89.600510,86.915184,87.332901,81.372551,3670612
2022-03-07,85.801270,89.172852,84.478493,88.267792,82.243629,3984964
2022-03-08,89.152954,92.663780,89.033607,91.281326,85.051506,4741924
2022-03-09,93.359978,94.652908,91.470299,93.777695,87.377495,4788796
2022-03-10,93.956711,95.130302,90.883507,92.614052,86.293274,3871307
2022-03-11,92.623993,95.766823,92.524536,93.111336,86.756615,3032180
2022-03-14,89.212631,92.743340,87.342850,92.454918,86.144997,4430131
2022-03-15,91.261436,93.578781,90.813881,93.469376,87.090218,3341197
2022-03-16,94.583290,94.692696,92.902473,93.558884,87.173615,3136507
2022-03-17,93.210793,94.513672,92.952202,94.513672,88.063248,2513569
2022-03-18,93.767746,94.493782,92.534485,92.783127,86.450798,5730043
2022-03-21,92.803017,93.489265,92.444977,92.793068,86.460068,1931889
2022-03-22,92.852745,93.538994,92.355461,93.529053,87.145821,1876911
2022-03-23,93.330139,93.926880,92.991982,93.111336,86.756615,1584014
2022-03-24,93.200844,94.036278,92.594154,92.683670,86.358131,2251144
2022-03-25,92.902473,93.061607,92.196327,92.614052,86.293274,1739587
2022-03-28,92.653831,94.851822,92.653831,93.588722,87.201424,1767741
2022-03-29,92.773178,93.071548,90.674644,91.500137,85.255379,3371955
2022-03-30,92.007362,93.071548,91.042633,93.071548,86.719536,2283143
2022-03-31,92.514595,93.180954,92.007362,92.007362,85.727989,2349991
2022-04-01,92.186386,93.777695,92.076981,93.628510,87.238495,1994090
2022-04-04,93.608620,95.170082,93.538994,94.851822,88.378311,1742679
2022-04-05,95.249649,96.522697,93.797585,96.453079,89.870285,1954792
2022-04-06,95.876228,97.964821,95.727043,97.845467,91.167648,2536740
2022-04-07,98.849983,100.252319,98.223404,99.367157,92.585480,3510403
2022-04-08,100.053406,104.310150,100.033516,103.892433,96.801918,3880074
2022-04-11,103.156456,106.080482,103.136566,105.642876,98.432892,2860954
2022-04-12,103.673630,104.131134,101.585037,102.659172,95.652824,3033729
2022-04-13,102.201675,104.091347,102.161888,103.116676,96.079102,1984859
2022-04-14,102.937653,103.852654,101.505478,102.579605,95.578682,2373074
2022-04-19,101.545258,102.838196,101.008194,101.982864,95.022667,2529148
2022-04-20,101.505478,102.519936,100.471123,101.803848,94.855873,2237592
2022-04-21,102.539825,102.937653,101.147430,102.679062,95.671356,2354122
2022-04-22,101.982864,102.281235,100.590477,100.849060,93.966248,2013589
2022-04-25,99.496452,100.948517,98.362640,100.351776,93.502899,2040823
2022-04-26,100.172752,101.445801,99.993736,100.749603,93.873581,1940821
2022-04-27,101.167320,102.838196,100.590477,102.778519,95.764023,2029187
2022-04-28,102.321022,103.733307,99.755035,101.843628,94.892937,2574672
2022-04-29,102.599495,102.639282,100.053406,100.630257,93.762383,2742334
2022-05-02,99.755035,100.471123,98.780365,100.471123,93.614105,2383500
2022-05-03,100.451233,101.067863,99.655579,101.067863,94.170120,1809016
2022-05-04,100.630257,100.868950,99.048897,99.178192,92.409416,1889265
2022-05-05,99.655579,100.550690,99.396996,99.476563,92.687416,2480276
2022-05-06,96.400002,97.419998,95.879997,97.050003,93.558357,3436033
2022-05-09,96.129997,96.739998,95.519997,96.459999,92.989586,2064994
2022-05-10,96.669998,98.260002,95.709999,97.790001,94.271736,2348785
2022-05-11,98.050003,98.120003,95.910004,97.930000,94.406693,2504126
2022-05-12,95.830002,98.129997,95.160004,97.459999,93.953606,2488806
2022-05-13,98.389999,99.970001,97.889999,99.790001,96.199776,1978469
2022-05-16,98.870003,100.000000,98.660004,100.000000,96.402222,2065757
2022-05-17,101.500000,101.500000,99.120003,99.919998,96.325096,1684855
2022-05-18,99.919998,101.180000,99.769997,100.919998,97.289124,2045947
2022-05-19,99.650002,100.519997,99.400002,100.059998,96.460060,1859353
2022-05-20,100.720001,102.699997,100.559998,102.300003,98.619476,2409766
2022-05-23,103.000000,103.699997,102.500000,103.699997,99.969101,1670660
2022-05-24,102.879997,103.980003,102.860001,103.620003,99.891983,1851699
2022-05-25,104.260002,104.379997,103.580002,103.720001,99.988388,1667343
2022-05-26,103.800003,104.360001,103.279999,103.599998,99.872704,1361866
2022-05-27,103.480003,103.580002,101.820000,102.379997,98.696594,2130874
2022-05-30,102.160004,102.160004,98.510002,100.419998,96.807106,1942891
2022-05-31,100.059998,100.500000,98.220001,99.379997,95.804527,5530001
2022-06-01,100.000000,100.660004,99.160004,99.449997,95.872009,1677745
2022-06-02,100.099998,100.760002,99.260002,99.330002,95.756332,1144378
2022-06-03,99.739998,100.379997,99.589996,100.059998,96.460060,1081828
2022-06-06,99.959999,100.959999,99.739998,100.160004,96.556473,1685988
2022-06-07,99.720001,100.459999,99.160004,99.989998,96.392578,1777200
2022-06-08,100.480003,100.500000,98.849998,99.110001,95.544243,1816994
2022-06-09,99.080002,99.379997,97.919998,98.260002,94.724823,1863088
2022-06-10,98.169998,98.589996,96.440002,96.870003,93.384834,2319456
2022-06-13,96.000000,96.779999,95.029999,95.870003,92.420815,2505021
2022-06-14,96.199997,96.910004,94.150002,94.150002,90.762695,2119198
2022-06-15,94.330002,94.980003,93.309998,93.949997,90.569885,2081737
2022-06-16,93.570000,94.209999,92.779999,93.529999,90.164993,1907944
2022-06-17,94.419998,94.529999,93.360001,94.169998,90.781967,5158684
2022-06-20,94.120003,95.610001,93.930000,95.610001,92.170166,1472350
2022-06-21,95.330002,95.930000,94.129997,94.430000,91.032616,1357343
2022-06-22,93.879997,95.540001,93.650002,95.540001,92.102684,1650760
2022-06-23,95.070000,96.339996,94.430000,95.750000,92.305130,2220518
2022-06-24,96.330002,100.620003,96.070000,100.559998,96.942070,2833919
2022-06-27,100.879997,101.239998,99.489998,99.589996,96.006966,1567732
2022-06-28,99.400002,100.379997,98.730003,99.370003,95.794891,1458646
2022-06-29,99.339996,100.919998,99.279999,100.879997,97.250557,1613354
2022-06-30,96.379997,98.750000,95.870003,96.339996,92.873894,3108148
2022-07-01,95.320000,97.519997,95.139999,97.519997,94.011444,2524240
2022-07-04,98.169998,98.760002,97.830002,98.339996,94.801941,1071932
2022-07-05,98.800003,98.830002,96.760002,97.120003,93.625839,1952341
2022-07-06,97.940002,99.449997,97.360001,97.900002,94.377777,1892418
2022-07-07,98.820000,99.750000,98.050003,99.269997,95.698479,2003734
2022-07-08,98.430000,99.580002,97.790001,99.330002,95.756332,1431733
2022-07-11,99.330002,100.459999,98.860001,100.139999,96.537186,1240263
2022-07-12,100.480003,100.660004,99.470001,100.059998,96.460060,2011208
2022-07-13,99.309998,99.639999,97.620003,99.220001,95.650284,1533656
2022-07-14,98.959999,98.959999,97.099998,98.470001,94.927269,1810606
2022-07-15,99.260002,100.320000,98.110001,100.199997,96.595024,1696197
2022-07-18,100.519997,101.320000,99.029999,99.849998,96.257614,1403470
2022-07-19,98.750000,101.000000,98.739998,101.000000,97.366241,1717228
2022-07-20,101.000000,101.239998,98.720001,98.839996,95.283951,1405069
2022-07-21,98.099998,99.010002,96.320000,97.720001,94.204254,1767005
2022-07-22,97.220001,97.849998,96.769997,97.360001,93.857201,1715941
2022-07-25,97.430000,98.680000,97.129997,98.050003,94.522385,1031202
2022-07-26,98.150002,99.779999,98.050003,99.599998,96.016609,1353737
2022-07-27,99.570000,100.080002,98.449997,98.760002,95.206833,1318648
2022-07-28,100.500000,100.879997,98.129997,98.599998,95.052589,1423616
2022-07-29,100.559998,100.580002,97.089996,97.209999,93.712601,2712341
2022-08-01,97.040001,97.940002,94.379997,94.500000,91.100098,2055957
2022-08-02,95.099998,97.580002,94.889999,96.949997,93.461952,1982605
2022-08-03,96.050003,98.550003,95.019997,96.760002,93.278793,2160107
2022-08-04,97.120003,97.959999,96.330002,96.330002,92.864265,1607619
2022-08-05,96.330002,97.559998,95.309998,97.510002,94.001808,1421994
2022-08-08,97.519997,97.650002,95.709999,96.849998,93.365547,1450397
2022-08-09,95.230003,95.769997,94.709999,95.480003,92.044846,1911553
2022-08-10,95.680000,96.099998,87.669998,87.669998,84.515823,5344328
2022-08-11,88.500000,88.599998,76.449997,84.750000,81.700882,11094205
2022-08-12,86.510002,87.459999,83.809998,85.459999,82.385338,4194600
2022-08-15,85.900002,86.449997,84.500000,85.120003,82.057571,1697193
2022-08-16,85.669998,87.580002,85.419998,86.589996,83.474678,2100103
2022-08-17,86.480003,86.720001,81.669998,81.669998,78.731689,4089066
2022-08-18,82.199997,82.930000,81.199997,81.720001,78.779900,2346752
2022-08-19,81.550003,82.599998,81.070000,81.660004,78.722061,2729800
2022-08-22,82.070000,82.980003,81.500000,82.980003,79.994568,1967499
2022-08-23,82.519997,83.459999,81.500000,81.500000,78.567810,2314820
2022-08-24,81.150002,81.870003,80.599998,81.349998,78.423203,1797246
2022-08-25,81.720001,81.910004,80.120003,80.449997,77.555588,1739939
2022-08-26,82.690002,83.180000,81.860001,81.889999,78.943779,2575517
2022-08-29,80.839996,82.300003,80.820000,81.410004,78.481049,1478202
2022-08-30,81.099998,83.059998,81.059998,82.599998,79.628235,1922301
2022-08-31,81.919998,83.580002,81.419998,82.180000,79.223343,3193547
2022-09-01,81.099998,81.739998,80.250000,81.160004,78.240044,1842502
2022-09-02,81.410004,81.870003,80.120003,81.440002,78.509972,1437283
2022-09-05,80.599998,81.169998,80.129997,80.760002,77.854439,1121593
2022-09-06,80.510002,81.019997,80.010002,80.550003,77.651993,1280098
2022-09-07,80.400002,81.180000,79.849998,80.610001,77.709831,1521325
2022-09-08,81.029999,81.169998,79.660004,80.559998,77.661629,1466083
2022-09-09,80.580002,81.900002,80.550003,81.199997,78.278603,1448392
2022-09-12,81.199997,82.430000,80.809998,82.430000,79.464355,1624741
2022-09-13,82.680000,82.980003,81.169998,81.480003,78.548531,1535437
2022-09-14,81.580002,81.839996,80.370003,80.690002,77.786957,1593522
2022-09-15,80.290001,81.800003,80.250000,81.599998,78.664215,1805593
2022-09-16,81.720001,82.599998,80.379997,81.860001,78.914856,4782712
2022-09-19,81.440002,81.529999,80.190002,80.339996,77.449539,1560656
2022-09-20,80.559998,80.809998,79.550003,79.769997,76.900047,1685261
2022-09-21,79.750000,80.269997,79.050003,79.089996,76.244514,1503848
2022-09-22,78.750000,79.959999,78.339996,78.849998,76.013153,1797109
