Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,214.699997,215.000000,209.000000,210.300003,200.355011,241178
2022-01-04,212.699997,215.699997,212.199997,215.699997,205.499634,311497
2022-01-05,215.100006,217.199997,214.399994,216.399994,206.166519,388489
2022-01-06,213.199997,214.600006,207.800003,208.399994,198.544846,420776
2022-01-07,207.899994,209.000000,201.399994,203.500000,193.876572,406089
2022-01-10,204.100006,205.100006,201.600006,204.399994,194.733994,346674
2022-01-11,204.300003,205.399994,201.000000,201.899994,192.352234,356049
2022-01-12,202.300003,202.800003,198.500000,200.800003,191.304245,326431
2022-01-13,199.500000,200.199997,196.649994,197.649994,188.303207,386123
2022-01-14,196.199997,198.899994,194.600006,198.100006,188.731934,358530
2022-01-17,197.850006,201.399994,196.199997,201.399994,191.875870,323901
2022-01-18,200.300003,200.500000,197.149994,197.550003,188.207932,288462
2022-01-19,196.550003,199.100006,195.050003,198.649994,189.255920,252297
2022-01-20,198.399994,199.149994,197.550003,198.550003,189.160660,356502
2022-01-21,197.649994,198.899994,196.800003,197.250000,187.922134,485858
2022-01-24,196.550003,197.649994,191.949997,193.000000,183.873108,529916
2022-01-25,194.800003,195.350006,190.199997,190.649994,181.634232,497939
2022-01-26,191.250000,194.850006,191.250000,192.649994,183.539642,358514
2022-01-27,190.000000,194.100006,189.250000,194.100006,184.921097,425358
2022-01-28,193.000000,193.600006,188.300003,190.449997,181.443695,440954
2022-01-31,191.600006,192.750000,189.000000,189.000000,180.062271,638098
2022-02-01,190.449997,195.399994,190.149994,193.250000,184.111298,336962
2022-02-02,194.050003,197.449997,194.000000,195.800003,186.540710,257859
2022-02-03,195.399994,195.500000,190.949997,192.000000,182.920395,359152
2022-02-04,191.800003,193.699997,189.600006,190.250000,181.253159,402676
2022-02-07,190.399994,190.800003,188.100006,190.100006,181.110260,227549
2022-02-08,190.399994,191.600006,189.100006,190.300003,181.300797,271053
2022-02-09,191.500000,193.850006,191.500000,191.899994,182.825119,360814
2022-02-10,195.699997,199.000000,189.949997,190.500000,181.491348,468994
2022-02-11,191.050003,194.550003,190.100006,191.699997,182.634583,414642
2022-02-14,190.000000,191.149994,186.449997,190.250000,181.253159,566684
2022-02-15,191.699997,195.000000,191.100006,194.000000,184.825821,485722
2022-02-16,193.199997,193.800003,188.899994,190.899994,181.872406,391609
2022-02-17,191.050003,193.850006,190.949997,193.199997,184.063660,379976
2022-02-18,195.750000,198.350006,194.850006,197.100006,187.779236,531244
2022-02-21,198.100006,199.300003,193.000000,193.250000,184.111298,503304
